Data Source	World Development Indicators																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
Rwanda	RWA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																93.98000336	93.56099701	93.73100281	95.31400299	94.59700012	94.30799866	94.08100128	94.08699799	93.97699738	93.87799835	93.69400024	93.22799683	92.95200348	92.52999878	91.9260025	91.28099823	90.54299927	89.66999817	89.00099945	88.08999634	87.15100098	85.9469986	83.04000092	78.41600037	77.4240036	77.07099915	76.66000366
South Asia	SAS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																76.74768406	76.71354199	76.44536657	76.02776388	75.0831934	75.140555	75.16712944	75.37780356	74.98372032	74.32448097	74.07585176	72.57783587	71.55561942	70.86389843	70.43361123	69.50416088	69.09372014	68.86118949	68.32613352	67.60892881	64.60051252	61.7780536	61.08404672	60.92299284	60.51752911	59.89611742	59.29510347
Saudi Arabia	SAU	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																0.356000006	0.340999991	0.400999993	0.439999998	0.486000001	0.522000015	0.600000024	0.72299999	0.973999977	2.302999973	0.77700001	0.602999985	0.529999971	0.460999995	0.421999991	0.405000001	0.421000004	0.048999999	0.150000006	0.174999997	0.186000004	0.207000002	0.233999997	0.275999993	0.547999978	0.551999986	0.558000028
Sudan	SDN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																52.34500122	52.92100143	52.75299835	52.57500076	53.9659996	52.09500122	52.16400146	51.90000153	51.53499985	49.46900177	49.76100159	48.99900055	47.97299957	46.68899918	46.13800049	44.94599915	43.14099884	43.1269989	42.34400177	42.0019989	42.34999847	47.09999847	47.31900024	46.8219986	46.32099915	45.93299866	46.33800125
Senegal	SEN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																49.34700012	49.06399918	49.95899963	49.37400055	49.62599945	49.56800079	49.20999908	48.30899811	46.87799835	46.52399826	45.7519989	44.65800095	44.0909996	42.51100159	42.06900024	41.13899994	48.12599945	54.3730011	58.69200134	60.18199921	59.15200043	59.66199875	59.75799942	59.7179985	60.0909996	59.68999863	59.49499893
Singapore	SGP	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																0.112999998	0.093000002	0.046	0.130999997	0.122000001	0.094999999	0.096000001	0.287	0.314999998	0.067000002	0.416999996	0.321999997	0.439999998	0.419999987	0.58099997	0.707000017	0.476999998	0.677999973	0.071000002	0.063000001	0.58099997	0.691999972	0.742999971	0.67900002	0.60799998	0.054000001	0.055
Solomon Islands	SLB	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																74.52300262	73.75700378	73.38600159	73.39700317	72.66600037	72.3809967	72.78500366	72.13300323	72.35399628	73.6309967	73.40100098	74.23799896	75.28299713	74.48500061	73.32800293	72.77899933	72.62999725	72.18299866	72.27700043	71.83899689	71.96499634	71.26999664	71.24199677	71.16600037	70.8030014	70.50299835	71.35299683
Sierra Leone	SLE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																62.88199997	65.65499878	65.25700378	65.48500061	66.35099792	66.05599976	67.4509964	66.7990036	67.37799835	66.64399719	67.94599915	65.73500061	65.26399994	66.0039978	65.61000061	65.45700073	64.87799835	64.36799622	64.02100372	62.77399826	61.94400024	59.97900009	56.94300079	56.32500076	60.07099915	59.76900101	59.50500107
El Salvador	SLV	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																16.11400032	14.68700027	10.74800014	8.180999756	7.646999836	7.758999825	6.914000034	6.282999992	4.610000134	3.684000015	4.050000191	2.573999882	3.778000116	3.325999975	4.732999802	4.638999939	3.822999954	4.762000084	4.756000042	5.294000149	6.589000225	5.03399992	4.508999825	4.092999935	3.888999939	4.026000023	4.092000008
San Marino	SMR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Somalia	SOM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																92.81800079	92.69100189	92.7009964	92.40100098	92.43800354	92.46499634	92.43499756	92.375	92.29499817	92.37999725	92.3809967	92.39499664	92.36199951	92.38800049	92.36599731	92.33300018	92.23000336	92.14299774	92.15100098	92.07499695	91.98899841	91.8690033	91.77400208	91.70899963	91.78299713	91.91000366	91.86499786
Serbia	SRB	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																24.87899971	25.93799973	28.26399994	33.51399994	32.36899948	31.69199944	31.25499916	28.08499908	27.91799927	29.84799957	28.79299927	25.80500031	23.80400085	24.16799927	23.32699966	19.20199966	19.52000046	25.99200058	22.97100067	21.13199997	19.40200043	18.96199989	19.80699921	17.82099915	16.29100037	16.16699982	16.5890007
Sub-Saharan Africa (excluding high income)	SSA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																69.39754251	69.48498555	69.80453514	69.81801211	69.58440383	69.19934738	69.11486319	68.920723	68.26216861	67.32974208	66.53989298	67.20320763	66.49817181	65.15594806	64.74465481	64.00979677	63.24909894	62.041803	61.08347335	58.88950635	58.49513505	58.47604945	58.40358048	57.67953135	57.27717722	57.20561883	57.08816327
South Sudan	SSD	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																62.11399841	62.43799973	62.29399872	62.40800095	61.76100159	61.54299927	61.14500046	57.75400162	57.52700043	57.41999817	57.09000015	56.61399841	56.67900085	56.17399979	55.83300018	55.55599976	55.11299896	54.84600067	52.89400101	53.48400116	56.05500031	63.08399963	58.40000153	59.81600189	60.08499908	62.03499985	61.81399918
Sub-Saharan Africa	SSF	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																69.39754251	69.48498555	69.80453514	69.81801211	69.58440383	69.19934738	69.11486319	68.920723	68.26216861	67.32974208	66.53989298	67.20320763	66.49817181	65.15594806	64.74465481	64.00979677	63.24909894	62.041803	61.08347335	58.88950635	58.49513505	58.47604945	58.40358048	57.67953135	57.27717722	57.20561883	57.08816327
Small states	SST	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																32.83797192	32.56828508	31.75774885	31.63756046	30.82792585	30.55628291	29.84804113	29.94564256	31.05706871	30.19136888	28.1557425	27.54568312	27.29863091	26.65415157	26.10961726	25.22020281	24.33717373	24.0332689	24.57812603	25.23370286	25.09603549	25.12148505	24.96138411	24.81662112	24.66507947	24.02593091	24.18271846
Sao Tome and Principe	STP	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																36.12900162	34.33000183	33.58800125	29.9810009	28.64299965	26.43700027	24.68000031	22.50699997	20.90999985	21.02000046	20.48900032	18.9489994	17.54100037	17.69300079	16.02000046	17.62800026	17.9810009	15.48999977	16.9829998	14.99199963	14.08399963	13.88500023	12.8579998	11.38899994	10.97900009	10.69699955	9.623999596
Suriname	SUR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																2.767999887	3.196000099	2.15899992	2.26699996	1.832999945	1.680999994	2.875999928	3.213999987	1.758999944	2.234999895	2.829999924	3.24000001	3.960999966	4.710999966	3.821000099	3.676000118	3.332000017	2.842999935	2.584000111	2.221999884	1.998000026	1.828999996	1.726999998	1.199000001	0.930000007	0.968999982	0.980000019
Slovak Republic	SVK	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																6.769000053	7.250999928	7.521999836	7.123000145	6.376999855	6.375	6.407000065	5.630000114	4.688000202	3.982000113	3.734999895	4.058000088	3.746000051	2.773999929	2.631000042	2.39199996	2.247999907	2.181999922	2.039999962	1.769999981	1.432999969	1.664000034	1.664999962	1.692000031	1.325000048	1.414999962	1.422999978
Slovenia	SVN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																9.156999588	9.921999931	10.14599991	11.13399982	10.69900036	9.638999939	12.51299953	12.31200027	10.95800018	9.692000389	9.696000099	9.668999672	8.315999985	9.744999886	9.095000267	9.229999542	10.21700001	8.387999535	8.996999741	8.517999649	7.933000088	7.852000237	8.194000244	9.623999596	7.111000061	4.166999817	4.043000221
Sweden	SWE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																1.769999981	1.800999999	1.832999945	1.773000002	1.508000016	1.542000055	1.475000024	1.345999956	1.32099998	1.264000058	1.031999946	1	0.925999999	0.922999978	0.920000017	0.995000005	0.949999988	0.93900001	0.976000011	0.963	0.90200001	0.995000005	0.976999998	0.912	1.023000002	1.004999995	0.991999984
Eswatini	SWZ	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																80.02700043	80.05000305	80.06300354	80.44200134	79.57900238	79.92500305	79.16200256	78.91300201	79.18499756	79.81400299	79.27400208	79.31199646	79.47100067	78.76000214	78.77600098	78.53800201	77.62999725	77.57099915	77.31099701	78.00299835	78.15899658	78.05799866	78.03600311	77.66200256	77.58200073	77.7990036	78.43099976
Sint Maarten (Dutch part)	SXM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Seychelles	SYC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Syrian Arab Republic	SYR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																53.44100189	44.93199921	37.76599884	29.73500061	60.16600037	58.01800156	57.19499969	57.36999893	57.42900085	58.94400024	53.90599823	58.49399948	49.64199829	41.19800186	33.19100189	26.98699951	26.31399918	21.89599991	19.57999992	21.3939991	12.04899979	14.18000031	16.54199982	17.97500038	19.82299995	22.07699966	21.79299927
Turks and Caicos Islands	TCA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Chad	TCD	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																91.76999664	91.76000214	91.64499664	91.77700043	91.54000092	91.50800323	91.30200195	91.58699799	91.79199982	91.70400238	90.84899902	89.64900208	90.67500305	92.5019989	92.40100098	92.24099731	92.26499939	92.36599731	91.7990036	91.82099915	91.79299927	91.74700165	91.40499878	90.85199738	91.29299927	92.51899719	92.38700104
East Asia & Pacific (IDA & IBRD countries)	TEA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																57.12906255	56.25420119	54.15145032	53.22193946	52.18242377	51.45897014	50.2388202	50.14086896	49.04541812	48.16168059	46.93913199	45.99304819	44.38405427	43.02479501	41.24212089	39.03388801	37.24495088	35.97713913	34.22223315	32.63346562	31.13426089	29.80478307	28.45252826	27.1700016	25.79911051	24.46083854	23.57598374
Europe & Central Asia (IDA & IBRD countries)	TEC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																23.14879336	22.69894073	22.8703582	24.29571558	24.95113299	24.9515229	25.2002165	25.16302611	26.46936888	25.710173	24.61298594	23.40657103	22.57204739	20.98176925	20.44691093	19.46136458	18.54403257	18.07074677	17.87046439	17.74634419	17.6705079	17.19729003	16.97102518	15.5175664	15.08306709	14.54956044	14.62857119
Togo	TGO	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																37.25500107	38.86100006	45.56399918	39.47200012	39.71099854	39.50500107	38.35599899	36.30500031	37.02399826	36.27600098	37.53499985	38.1590004	36.67399979	36.85699844	38.07500076	36.41400146	36.18199921	38.06900024	34.39400101	33.00699997	31.6970005	36.69100189	35.27299881	35.7859993	34.9109993	34.46099854	33.38399887
Thailand	THA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																60.86600113	62.11600113	57.54000092	57.04700089	53.47000122	51.60400009	51.49100113	50.08300018	46.97299957	47.55400085	43.69100189	44.06399918	42.58399963	40.42599869	40.72100067	40.68000031	39.99599838	40.36100006	36.54899979	36.05699921	39.20700073	40.37200165	37.2140007	31.16200066	29.8220005	30.8239994	30.26099968
Tajikistan	TJK	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																68.65299988	63.26599884	68.66000366	68.95600128	78.52200317	81.53800201	80.79299927	78.44799805	78.51499939	78.08799744	77.77899933	76.37799835	77.23699951	75.47499847	75.13600159	73.9280014	72.5490036	71.88400269	69.23999786	69.37799835	72.19999695	71.5719986	71.71099854	71.11599731	69.6740036	68.75700378	69.28900146
Turkmenistan	TKM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																28.99799919	19.2310009	25.32900047	28.31299973	22.57900047	24.0890007	26.89599991	32.98099899	33.17599869	33.48500061	32.55899811	29.90699959	28.3029995	25.86000061	23.84000015	21.43499947	20.68600082	17.01600075	15.9289999	16.36599922	15.52499962	14.01200008	13.29599953	12.48600006	11.75800037	11.19499969	10.93900013
Latin America & the Caribbean (IDA & IBRD countries)	TLA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																16.15925857	16.63869023	16.52543523	16.88103737	15.99000762	14.82968952	15.24310756	14.21546737	14.87341529	13.00674984	12.95538122	13.16668546	12.88524608	12.78958813	12.67249534	11.98058679	11.21735957	10.67020532	10.37059787	10.11283343	9.887664829	7.98678668	7.618936673	7.533504055	7.421139227	7.524571649	7.518884213
Timor-Leste	TLS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																52.63000107	52.96900177	53.32899857	53.45000076	53.20800018	52.98799896	51.94800186	51.74300003	59.06499863	57.59400177	51.9620018	54.50999832	57.26300049	60.77299881	59.79999924	61.86299896	59.89599991	57.06600189	52.78900146	50.17599869	47.19100189	47.58100128	47.07699966	45.69800186	44.73400116	27.63599968	28.15999985
Middle East & North Africa (IDA & IBRD countries)	TMN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																36.10071758	39.41900239	36.32379551	35.79935339	38.34953018	29.38590012	37.77195885	36.59417737	36.73275351	38.51442976	35.8523107	34.27205277	36.66200734	38.55024152	39.10128528	38.03824569	37.18835818	37.14634343	37.04574728	35.78897022	35.0527611	32.2434463	33.43435805	33.97617906	33.33264367	32.20879463	31.81483521
Tonga	TON	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																7.599999905	8.107000351	8.737000465	5.454999924	5.107999802	5.017000198	5.076000214	5.197999954	4.894000053	4.179999828	3.957999945	3.938999891	4.102000237	4.406000137	4.217999935	4.25	4.636000156	4.477000237	4.373000145	4.304999828	4.118999958	4.058000088	4.326000214	4.135000229	3.974999905	3.654000044	4.09800005
South Asia (IDA & IBRD)	TSA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																76.74768406	76.71354199	76.44536657	76.02776388	75.0831934	75.140555	75.16712944	75.37780356	74.98372032	74.32448097	74.07585176	72.57783587	71.55561942	70.86389843	70.43361123	69.50416088	69.09372014	68.86118949	68.32613352	67.60892881	64.60051252	61.7780536	61.08404672	60.92299284	60.51752911	59.89611742	59.29510347
Sub-Saharan Africa (IDA & IBRD countries)	TSS	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																69.39754251	69.48498555	69.80453514	69.81801211	69.58440383	69.19934738	69.11486319	68.920723	68.26216861	67.32974208	66.53989298	67.20320763	66.49817181	65.15594806	64.74465481	64.00979677	63.24909894	62.041803	61.08347335	58.88950635	58.49513505	58.47604945	58.40358048	57.67953135	57.27717722	57.20561883	57.08816327
Trinidad and Tobago	TTO	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																6.735000134	5.590000153	5.649000168	6.177000046	5.028999805	4.535999775	3.967999935	3.405999899	2.862999916	2.904999971	3.188999891	2.051000118	2.03399992	2.019000053	1.710999966	1.993999958	1.812999964	1.837000012	1.888000011	1.74000001	1.830000043	1.792999983	1.805999994	1.833999991	1.802999973	1.843999982	1.705000043
Tunisia	TUN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																25.34700012	24.31599998	23.08799934	21.12400055	26.75900078	27.51199913	26.29999924	25.98200035	25.53100014	25.04299927	24.22900009	23.75699997	23.7689991	23.47999954	23.01300049	21.94099998	20.90399933	18.35700035	19.26000023	19.74399948	14.93299961	15.53199959	13.55200005	12.84899998	11.39999962	12.08500004	12.04699993
Turkey	TUR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																77.03099823	71.76699829	68.46099854	70.8030014	70.7539978	71.04499817	66.70400238	66.48899841	67.27700043	60.15499878	62.97000122	59.60599899	58.11500168	50.6570015	46.16699982	43.52899933	42.58499908	41.89400101	37.77700043	39.18799973	39.25799942	37.08800125	35.55099869	32.75899887	30.99500084	28.58600044	28.79400063
Tuvalu	TUV	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Tanzania	TZA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																80.79399872	81.00800323	80.86299896	81.15899658	81.27600098	81.4469986	81.49500275	80.99199677	80.92099762	80.66799927	80.29000092	79.9240036	79.5019989	79.03099823	78.09500122	78.01999664	76.72100067	76.65200043	76.19300079	75.41300201	74.20200348	73.53500366	72.54799652	70.85800171	70.57499695	70.26699829	69.75700378
Uganda	UGA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																82.6190033	82.28800201	82.06700134	81.73000336	81.28800201	80.15100098	79.64499664	79.40399933	78.41100311	77.52100372	77.34300232	76.10600281	76.01399994	78.70999908	82.05000305	80.64299774	79.46600342	78.04499817	77.71800232	75.36399841	72.81400299	71.24099731	77.23500061	76.90399933	76.36199951	75.75900269	74.33399963
Ukraine	UKR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																17.24200058	16.98900032	18.42499924	17.07900047	18.06599998	19.10700035	22.11199951	23.25200081	19.23500061	22.77099991	20.6760006	20.43499947	20.23399925	19.98500061	19.98399925	18.10899925	17.18899918	16.25600052	19.3390007	19.62299919	19.7159996	19.13699913	19.25300026	12.97000027	13.13899994	13.27799988	13.1619997
Upper middle income	UMC	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																46.58755742	45.63907882	44.15794897	43.98211234	43.21065896	42.38531299	41.72890605	41.21253664	40.68392919	39.14226984	37.86884784	36.82018866	35.13424312	33.90806428	32.33683633	30.48333692	28.59173016	27.27287054	25.8556697	24.62634811	23.46917332	22.06073488	20.93517434	19.74730719	18.77008645	17.8815874	17.24760711
Uruguay	URY	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																0.984000027	0.967999995	0.913999975	1.501999974	1.529999971	1.45599997	1.399000049	1.437000036	1.213999987	1.116000056	1.631999969	1.258000016	1.656000018	1.81099999	1.883000016	2.467999935	2.924000025	3.545000076	4.606999874	5.092999935	4.800000191	4.013999939	4.301000118	4.197000027	4.454999924	3.926000118	3.769999981
United States	USA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																1.271999955	1.246000051	1.162999988	1.514999986	1.534999967	1.493999958	1.422000051	1.360000014	1.371000051	0.953000009	0.935000002	0.930000007	0.907999992	0.851999998	0.836000025	0.819999993	0.731999993	0.773000002	0.759000003	0.834999979	0.859000027	0.845000029	0.776000023	0.811999977	0.864000022	0.884000003	0.883000016
Uzbekistan	UZB	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																41.62599945	38.81800079	39.62799835	44.97800064	43.26800156	40.13100052	44.65999985	44.67900085	45.94100189	46.12400055	46.11399841	45.7519989	44.65599823	43.06600189	39.87200165	39.83300018	38.34000015	34.69100189	33.23099899	32.02600098	30.9470005	30.04899979	29.15399933	28.4489994	27.29299927	26.2329998	26.11800003
St. Vincent and the Grenadines	VCT	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																3.654000044	3.467999935	3.088999987	2.869999886	2.885999918	2.710000038	2.546000004	1.985999942	1.914999962	1.898000002	1.791000009	1.726999998	1.587000012	1.501999974	1.485999942	1.407999992	1.450000048	1.370000005	1.404999971	1.47300005	1.473999977	1.468999982	1.467000008	1.442000031	1.394000053	1.361999989	1.350000024
"Venezuela, RB"	VEN	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																2.059000015	1.909999967	1.769999981	2.322000027	1.888000011	1.771000028	1.498999953	1.343999982	1.677999973	1.649999976	1.659000039	1.835000038	2.190000057	2.078000069	2.016000032	1.83099997	1.776000023	1.883999944	1.929999948	1.916000009	1.728999972	1.623000026	1.332000017	1.50999999	2.516000032	4.290999889	3.970999956
British Virgin Islands	VGB	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
Virgin Islands (U.S.)	VIR	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																1.325999975	1.332999945	1.213000059	1.289999962	1.366999984	1.356999993	1.450999975	1.419999957	1.429999948	1.228999972	1.180999994	0.690999985	0.66900003	0.665000021	0.675999999	0.660000026	0.632000029	0.625999987	0.663999975	0.658999979	0.717999995	0.85799998	0.922999978	0.941999972	0.948000014	0.911000013	0.870000005
Vietnam	VNM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																75.56999969	74.02999878	72.91600037	71.96399689	71.1230011	70.40899658	66.01499939	65.59400177	65.4469986	66.28800201	64.97599792	63.14099884	61.71099854	59.98899841	56.73199844	53.78699875	52.8409996	52.86399841	51.91699982	51.10300064	50.64300156	49.90800095	48.7820015	48.12599945	45.60599899	43.48600006	42.36899948
Vanuatu	VUT	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																64.08499908	63.89899826	64.43399811	63.30799866	63.52500153	63.33200073	63.29100037	65.04100037	65.0719986	63.88499832	64.8010025	66.41500092	65.9280014	66.36299896	65.72399902	64.85299683	64.43499756	64.04799652	63.52899933	63.18799973	63.60699844	63.94300079	64.07800293	64.27899933	64.81900024	64.19100189	66.56999969
World	WLD	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																44.22267604	44.04170916	43.3386799	43.16215822	42.62485518	42.16223246	41.79576571	41.74439106	41.28947569	40.56473518	39.89324855	39.40399703	38.62260425	37.82690252	37.0572394	35.66864813	34.53386664	33.68060066	32.836274	31.81357277	30.80402447	29.69632678	29.17926186	28.60121253	28.05727262	27.5490478	27.25093417
Samoa	WSM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																9.562999725	9.281999588	8.961000443	10.43799973	8.993000031	8.427000046	8.80700016	8.078000069	7.55700016	6.761000156	6.026000023	5.563000202	5.118000031	5.125	4.813000202	4.84800005	3.528000116	3.680999994	3.861999989	3.809999943	3.683000088	3.440000057	3.579999924	3.437000036	3.436000109	3.262000084	3.828999996
Kosovo	XKX	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																																										
"Yemen, Rep."	YEM	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																87.70600128	87.7440033	87.36000061	87.76100159	88.08200073	88.31099701	87.5019989	87.21199799	87.93699646	82.53299713	75.05799866	65.90100098	55.18700027	41.7120018	40.01900101	37.29499817	34.91699982	33.32699966	31.59600067	28.02199936	35.49700165	39.67699814	45.24200058	51.43299866	56.67599869	57.24300003	65.60600281
South Africa	ZAF	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																17.44799995	17.51399994	18.92700005	19.67900085	19.77000046	18.25600052	17.51099968	16.88800049	16.41200066	16.15500069	7.309000015	10.30200005	7.587999821	7.393000126	6.004000187	7.732999802	6.401000023	4.18599987	3.625999928	3.779999971	3.453999996	3.59800005	3.493999958	3.203999996	4.243999958	3.895999908	3.848999977
Zambia	ZMB	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																74.61399841	76.52100372	78.51999664	78.73400116	78.98100281	78.47100067	78.76799774	79.51399994	79.49099731	79.16100311	79.69599915	80.38300323	80.58799744	80.68000031	80.56600189	80.55699921	80.0719986	79.61399841	76.4489975	72.36699677	69.85700226	65.61000061	65.07499695	64.30500031	63.19100189	62.86500168	62.8429985
Zimbabwe	ZWE	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS																																69.55000305	67.38800049	70.96199799	70.91100311	69.66500092	70.3809967	69.44100189	69.90499878	69.73799896	71.33599854	73.33999634	75.2559967	78.73500061	80.14900208	80.21900177	80.68900299	80.5739975	80.81700134	78.02400208	75.38200378	71.80799866	71.10099792	70.90100098	71.64900208	71.58200073	71.77100372	72.88600159
